-3.250000,-1.250000,3.500000,-4.250000,-0.916667,3.500000,-3.250000,-0.916667,3.500000,10017
-3.250000,-1.250000,0.057285,-2.250000,-1.250000,0.091350,-3.250000,-0.916667,0.060849,10016
-2.250000,-1.250000,0.091350,-3.250000,-0.916667,0.060849,-2.250000,-0.916667,0.094911,10017
-3.250000,-1.250000,3.500000,-2.250000,-1.250000,3.500000,-3.250000,-0.916667,3.500000,10016
-2.250000,-1.250000,3.500000,-3.250000,-0.916667,3.500000,-2.250000,-0.916667,3.500000,10017
-2.250000,-1.250000,0.091350,-1.250000,-1.250000,0.095389,-2.250000,-0.916667,0.094911,10016
-1.250000,-1.250000,0.095389,-2.250000,-0.916667,0.094911,-1.250000,-0.916667,0.098950,10013
-2.250000,-1.250000,3.500000,-1.250000,-1.250000,3.500000,-2.250000,-0.916667,3.500000,10016
-1.250000,-1.250000,3.500000,-2.250000,-0.916667,3.500000,-1.250000,-0.916667,3.500000,10013
-5.250000,-0.916667,-0.097798,-4.250000,-0.916667,-0.003329,-5.250000,-0.583333,-0.097570,10013
-4.250000,-0.916667,-0.003329,-5.250000,-0.583333,-0.097570,-4.250000,-0.583333,-0.003102,10017
-5.250000,-0.916667,3.500000,-4.250000,-0.916667,3.500000,-5.250000,-0.583333,3.500000,10013
-4.250000,-0.916667,3.500000,-5.250000,-0.583333,3.500000,-4.250000,-0.583333,3.500000,10017
-4.250000,-0.916667,-0.003329,-3.250000,-0.916667,0.060849,-4.250000,-0.583333,-0.003102,10017
-3.250000,-0.916667,0.060849,-4.250000,-0.583333,-0.003102,-3.250000,-0.583333,0.061076,10017
-4.250000,-0.916667,3.500000,-3.250000,-0.916667,3.500000,-4.250000,-0.583333,3.500000,10017
-3.250000,-0.916667,3.500000,-4.250000,-0.583333,3.500000,-3.250000,-0.583333,3.500000,10017
-3.250000,-0.916667,0.060849,-2.250000,-0.916667,0.094911,-3.250000,-0.583333,0.061076,10017
-2.250000,-0.916667,0.094911,-3.250000,-0.583333,0.061076,-2.250000,-0.583333,0.095138,10017
-3.250000,-0.916667,3.500000,-2.250000,-0.916667,3.500000,-3.250000,-0.583333,3.500000,10017
-2.250000,-0.916667,3.500000,-3.250000,-0.583333,3.500000,-2.250000,-0.583333,3.500000,10017
-2.250000,-0.916667,0.094911,-1.250000,-0.916667,0.098950,-2.250000,-0.583333,0.095138,10017
-1.250000,-0.916667,0.098950,-2.250000,-0.583333,0.095138,-1.250000,-0.583333,0.099176,10013
-2.250000,-0.916667,3.500000,-1.250000,-0.916667,3.500000,-2.250000,-0.583333,3.500000,10017
-1.250000,-0.916667,3.500000,-2.250000,-0.583333,3.500000,-1.250000,-0.583333,3.500000,10013
-5.250000,-0.583333,-0.097570,-4.250000,-0.583333,-0.003102,-5.250000,-0.250000,-0.100695,10013
-4.250000,-0.583333,-0.003102,-5.250000,-0.250000,-0.100695,-4.250000,-0.250000,-0.006218,10015
-5.250000,-0.583333,3.500000,-4.250000,-0.583333,3.500000,-5.250000,-0.250000,3.500000,10013
-4.250000,-0.583333,3.500000,-5.250000,-0.250000,3.500000,-4.250000,-0.250000,3.500000,10015
-4.250000,-0.583333,-0.003102,-3.250000,-0.583333,0.061076,-4.250000,-0.250000,-0.006218,10017
-3.250000,-0.583333,0.061076,-4.250000,-0.250000,-0.006218,-3.250000,-0.250000,0.057965,10015
-4.250000,-0.583333,3.500000,-3.250000,-0.583333,3.500000,-4.250000,-0.250000,3.500000,10017
-3.250000,-0.583333,3.500000,-4.250000,-0.250000,3.500000,-3.250000,-0.250000,3.500000,10015
-3.250000,-0.583333,0.061076,-2.250000,-0.583333,0.095138,-3.250000,-0.250000,0.057965,10017
-2.250000,-0.583333,0.095138,-3.250000,-0.250000,0.057965,-2.250000,-0.250000,0.092030,10015
-3.250000,-0.583333,3.500000,-2.250000,-0.583333,3.500000,-3.250000,-0.250000,3.500000,10017
-2.250000,-0.583333,3.500000,-3.250000,-0.250000,3.500000,-2.250000,-0.250000,3.500000,10015
-2.250000,-0.583333,0.095138,-1.250000,-0.583333,0.099176,-2.250000,-0.250000,0.092030,10017
-1.250000,-0.583333,0.099176,-2.250000,-0.250000,0.092030,-1.250000,-0.250000,0.096069,10011
-2.250000,-0.583333,3.500000,-1.250000,-0.583333,3.500000,-2.250000,-0.250000,3.500000,10017
-1.250000,-0.583333,3.500000,-2.250000,-0.250000,3.500000,-1.250000,-0.250000,3.500000,10011
-3.250000,0.250000,0.096069,-2.250000,0.250000,0.070093,-3.250000,0.583333,0.099176,10012
-2.250000,0.250000,0.070093,-3.250000,0.583333,0.099176,-2.250000,0.583333,0.073202,10017
-3.250000,0.250000,3.500000,-2.250000,0.250000,3.500000,-3.250000,0.583333,3.500000,10012
-2.250000,0.250000,3.500000,-3.250000,0.583333,3.500000,-2.250000,0.583333,3.500000,10017
-2.250000,0.250000,0.070093,-1.250000,0.250000,0.014031,-2.250000,0.583333,0.073202,10016
-1.250000,0.250000,0.014031,-2.250000,0.583333,0.073202,-1.250000,0.583333,0.017145,10017
-2.250000,0.250000,3.500000,-1.250000,0.250000,3.500000,-2.250000,0.583333,3.500000,10016
-1.250000,0.250000,3.500000,-2.250000,0.583333,3.500000,-1.250000,0.583333,3.500000,10017
-1.250000,0.250000,0.014031,-0.250000,0.250000,-0.072269,-1.250000,0.583333,0.017145,10016
-0.250000,0.250000,-0.072269,-1.250000,0.583333,0.017145,-0.250000,0.583333,-0.069147,10017
-1.250000,0.250000,3.500000,-0.250000,0.250000,3.500000,-1.250000,0.583333,3.500000,10016
-0.250000,0.250000,3.500000,-1.250000,0.583333,3.500000,-0.250000,0.583333,3.500000,10017
-0.250000,0.250000,-0.072269,0.750000,0.250000,-0.189045,-0.250000,0.583333,-0.069147,10016
0.750000,0.250000,-0.189045,-0.250000,0.583333,-0.069147,0.750000,0.583333,-0.185911,10013
-0.250000,0.250000,3.500000,0.750000,0.250000,3.500000,-0.250000,0.583333,3.500000,10016
0.750000,0.250000,3.500000,-0.250000,0.583333,3.500000,0.750000,0.583333,3.500000,10013
-3.250000,0.583333,0.099176,-2.250000,0.583333,0.073202,-3.250000,0.916667,0.098950,10013
-2.250000,0.583333,0.073202,-3.250000,0.916667,0.098950,-2.250000,0.916667,0.072975,10017
-3.250000,0.583333,3.500000,-2.250000,0.583333,3.500000,-3.250000,0.916667,3.500000,10013
-2.250000,0.583333,3.500000,-3.250000,0.916667,3.500000,-2.250000,0.916667,3.500000,10017
-2.250000,0.583333,0.073202,-1.250000,0.583333,0.017145,-2.250000,0.916667,0.072975,10017
-1.250000,0.583333,0.017145,-2.250000,0.916667,0.072975,-1.250000,0.916667,0.016918,10017
-2.250000,0.583333,3.500000,-1.250000,0.583333,3.500000,-2.250000,0.916667,3.500000,10017
-1.250000,0.583333,3.500000,-2.250000,0.916667,3.500000,-1.250000,0.916667,3.500000,10017
-1.250000,0.583333,0.017145,-0.250000,0.583333,-0.069147,-1.250000,0.916667,0.016918,10017
-0.250000,0.583333,-0.069147,-1.250000,0.916667,0.016918,-0.250000,0.916667,-0.069374,10017
-1.250000,0.583333,3.500000,-0.250000,0.583333,3.500000,-1.250000,0.916667,3.500000,10017
-0.250000,0.583333,3.500000,-1.250000,0.916667,3.500000,-0.250000,0.916667,3.500000,10017
-0.250000,0.583333,-0.069147,0.750000,0.583333,-0.185911,-0.250000,0.916667,-0.069374,10017
0.750000,0.583333,-0.185911,-0.250000,0.916667,-0.069374,0.750000,0.916667,-0.186140,10013
-0.250000,0.583333,3.500000,0.750000,0.583333,3.500000,-0.250000,0.916667,3.500000,10017
0.750000,0.583333,3.500000,-0.250000,0.916667,3.500000,0.750000,0.916667,3.500000,10013
-3.250000,0.916667,0.098950,-2.250000,0.916667,0.072975,-3.250000,1.250000,0.095389,10013
-2.250000,0.916667,0.072975,-3.250000,1.250000,0.095389,-2.250000,1.250000,0.069412,10015
-3.250000,0.916667,3.500000,-2.250000,0.916667,3.500000,-3.250000,1.250000,3.500000,10013
-2.250000,0.916667,3.500000,-3.250000,1.250000,3.500000,-2.250000,1.250000,3.500000,10015
-2.250000,0.916667,0.072975,-1.250000,0.916667,0.016918,-2.250000,1.250000,0.069412,10017
-1.250000,0.916667,0.016918,-2.250000,1.250000,0.069412,-1.250000,1.250000,0.013349,10015
-2.250000,0.916667,3.500000,-1.250000,0.916667,3.500000,-2.250000,1.250000,3.500000,10017
-1.250000,0.916667,3.500000,-2.250000,1.250000,3.500000,-1.250000,1.250000,3.500000,10015
-1.250000,0.916667,0.016918,-0.250000,0.916667,-0.069374,-1.250000,1.250000,0.013349,10017
-0.250000,0.916667,-0.069374,-1.250000,1.250000,0.013349,-0.250000,1.250000,-0.072953,10015
-1.250000,0.916667,3.500000,-0.250000,0.916667,3.500000,-1.250000,1.250000,3.500000,10017
-0.250000,0.916667,3.500000,-1.250000,1.250000,3.500000,-0.250000,1.250000,3.500000,10015
-0.250000,0.916667,-0.069374,0.750000,0.916667,-0.186140,-0.250000,1.250000,-0.072953,10017
0.750000,0.916667,-0.186140,-0.250000,1.250000,-0.072953,0.750000,1.250000,-0.189731,10011
-0.250000,0.916667,3.500000,0.750000,0.916667,3.500000,-0.250000,1.250000,3.500000,10017
0.750000,0.916667,3.500000,-0.250000,1.250000,3.500000,0.750000,1.250000,3.500000,10011
-3.250000,1.750000,-0.112720,-2.250000,1.750000,-0.051343,-3.250000,2.083333,-0.124656,10012
-2.250000,1.750000,-0.051343,-3.250000,2.083333,-0.124656,-2.250000,2.083333,-0.063256,10017
-3.250000,1.750000,3.500000,-2.250000,1.750000,3.500000,-3.250000,2.083333,3.500000,10012
-2.250000,1.750000,3.500000,-3.250000,2.083333,3.500000,-2.250000,2.083333,3.500000,10017
-2.250000,1.750000,-0.051343,-1.250000,1.750000,-0.020082,-2.250000,2.083333,-0.063256,10016
-1.250000,1.750000,-0.020082,-2.250000,2.083333,-0.063256,-1.250000,2.083333,-0.031985,10017
-2.250000,1.750000,3.500000,-1.250000,1.750000,3.500000,-2.250000,2.083333,3.500000,10016
-1.250000,1.750000,3.500000,-2.250000,2.083333,3.500000,-1.250000,2.083333,3.500000,10017
-1.250000,1.750000,-0.020082,-0.250000,1.750000,-0.018855,-1.250000,2.083333,-0.031985,10016
-0.250000,1.750000,-0.018855,-1.250000,2.083333,-0.031985,-0.250000,2.083333,-0.030757,10017
-1.250000,1.750000,3.500000,-0.250000,1.750000,3.500000,-1.250000,2.083333,3.500000,10016
-0.250000,1.750000,3.500000,-1.250000,2.083333,3.500000,-0.250000,2.083333,3.500000,10017
-0.250000,1.750000,-0.018855,0.750000,1.750000,-0.047656,-0.250000,2.083333,-0.030757,10016
0.750000,1.750000,-0.047656,-0.250000,2.083333,-0.030757,0.750000,2.083333,-0.059569,10013
-0.250000,1.750000,3.500000,0.750000,1.750000,3.500000,-0.250000,2.083333,3.500000,10016
0.750000,1.750000,3.500000,-0.250000,2.083333,3.500000,0.750000,2.083333,3.500000,10013
-3.250000,2.083333,-0.124656,-2.250000,2.083333,-0.063256,-3.250000,2.416667,-0.139944,10013
-2.250000,2.083333,-0.063256,-3.250000,2.416667,-0.139944,-2.250000,2.416667,-0.078515,10017
-3.250000,2.083333,3.500000,-2.250000,2.083333,3.500000,-3.250000,2.416667,3.500000,10013
-2.250000,2.083333,3.500000,-3.250000,2.416667,3.500000,-2.250000,2.416667,3.500000,10017
-2.250000,2.083333,-0.063256,-1.250000,2.083333,-0.031985,-2.250000,2.416667,-0.078515,10017
-1.250000,2.083333,-0.031985,-2.250000,2.416667,-0.078515,-1.250000,2.416667,-0.047230,10017
-2.250000,2.083333,3.500000,-1.250000,2.083333,3.500000,-2.250000,2.416667,3.500000,10017
-1.250000,2.083333,3.500000,-2.250000,2.416667,3.500000,-1.250000,2.416667,3.500000,10017
-1.250000,2.083333,-0.031985,-0.250000,2.083333,-0.030757,-1.250000,2.416667,-0.047230,10017
-0.250000,2.083333,-0.030757,-1.250000,2.416667,-0.047230,-0.250000,2.416667,-0.046001,10017
-1.250000,2.083333,3.500000,-0.250000,2.083333,3.500000,-1.250000,2.416667,3.500000,10017
-0.250000,2.083333,3.500000,-1.250000,2.416667,3.500000,-0.250000,2.416667,3.500000,10017
-0.250000,2.083333,-0.030757,0.750000,2.083333,-0.059569,-0.250000,2.416667,-0.046001,10017
0.750000,2.083333,-0.059569,-0.250000,2.416667,-0.046001,0.750000,2.416667,-0.074826,10013
-0.250000,2.083333,3.500000,0.750000,2.083333,3.500000,-0.250000,2.416667,3.500000,10017
0.750000,2.083333,3.500000,-0.250000,2.416667,3.500000,0.750000,2.416667,3.500000,10013
-3.250000,2.416667,-0.139944,-2.250000,2.416667,-0.078515,-3.250000,2.750000,-0.158587,10013
-2.250000,2.416667,-0.078515,-3.250000,2.750000,-0.158587,-2.250000,2.750000,-0.097124,10015
-3.250000,2.416667,3.500000,-2.250000,2.416667,3.500000,-3.250000,2.750000,3.500000,10013
-2.250000,2.416667,3.500000,-3.250000,2.750000,3.500000,-2.250000,2.750000,3.500000,10015
-2.250000,2.416667,-0.078515,-1.250000,2.416667,-0.047230,-2.250000,2.750000,-0.097124,10017
-1.250000,2.416667,-0.047230,-2.250000,2.750000,-0.097124,-1.250000,2.750000,-0.065821,10015
-2.250000,2.416667,3.500000,-1.250000,2.416667,3.500000,-2.250000,2.750000,3.500000,10017
-1.250000,2.416667,3.500000,-2.250000,2.750000,3.500000,-1.250000,2.750000,3.500000,10015
-1.250000,2.416667,-0.047230,-0.250000,2.416667,-0.046001,-1.250000,2.750000,-0.065821,10017
-0.250000,2.416667,-0.046001,-1.250000,2.750000,-0.065821,-0.250000,2.750000,-0.064592,10015
-1.250000,2.416667,3.500000,-0.250000,2.416667,3.500000,-1.250000,2.750000,3.500000,10017
-0.250000,2.416667,3.500000,-1.250000,2.750000,3.500000,-0.250000,2.750000,3.500000,10015
-0.250000,2.416667,-0.046001,0.750000,2.416667,-0.074826,-0.250000,2.750000,-0.064592,10017
0.750000,2.416667,-0.074826,-0.250000,2.750000,-0.064592,0.750000,2.750000,-0.093433,10011
-0.250000,2.416667,3.500000,0.750000,2.416667,3.500000,-0.250000,2.750000,3.500000,10017
0.750000,2.416667,3.500000,-0.250000,2.750000,3.500000,0.750000,2.750000,3.500000,10011
-3.250000,3.250000,-0.392427,-2.250000,3.250000,-0.241959,-3.250000,3.583333,-0.419779,10012
-2.250000,3.250000,-0.241959,-3.250000,3.583333,-0.419779,-2.250000,3.583333,-0.269185,10017
-3.250000,3.250000,3.500000,-2.250000,3.250000,3.500000,-3.250000,3.583333,3.500000,10012
-2.250000,3.250000,3.500000,-3.250000,3.583333,3.500000,-2.250000,3.583333,3.500000,10017
-2.250000,3.250000,-0.241959,-1.250000,3.250000,-0.122410,-2.250000,3.583333,-0.269185,10016
-1.250000,3.250000,-0.122410,-2.250000,3.583333,-0.269185,-1.250000,3.583333,-0.149538,10017
-2.250000,3.250000,3.500000,-1.250000,3.250000,3.500000,-2.250000,3.583333,3.500000,10016
-1.250000,3.250000,3.500000,-2.250000,3.583333,3.500000,-1.250000,3.583333,3.500000,10017
-1.250000,3.250000,-0.122410,-0.250000,3.250000,-0.033447,-1.250000,3.583333,-0.149538,10016
-0.250000,3.250000,-0.033447,-1.250000,3.583333,-0.149538,-0.250000,3.583333,-0.060502,10017
-1.250000,3.250000,3.500000,-0.250000,3.250000,3.500000,-1.250000,3.583333,3.500000,10016
-0.250000,3.250000,3.500000,-1.250000,3.583333,3.500000,-0.250000,3.583333,3.500000,10017
-0.250000,3.250000,-0.033447,0.750000,3.250000,0.025178,-0.250000,3.583333,-0.060502,10016
0.750000,3.250000,0.025178,-0.250000,3.583333,-0.060502,0.750000,3.583333,-0.001830,10013
-0.250000,3.250000,3.500000,0.750000,3.250000,3.500000,-0.250000,3.583333,3.500000,10016
0.750000,3.250000,3.500000,-0.250000,3.583333,3.500000,0.750000,3.583333,3.500000,10013
-3.250000,3.583333,-0.419779,-2.250000,3.583333,-0.269185,-3.250000,3.916667,-0.450547,10013
-2.250000,3.583333,-0.269185,-3.250000,3.916667,-0.450547,-2.250000,3.916667,-0.299813,10017
-3.250000,3.583333,3.500000,-2.250000,3.583333,3.500000,-3.250000,3.916667,3.500000,10013
-2.250000,3.583333,3.500000,-3.250000,3.916667,3.500000,-2.250000,3.916667,3.500000,10017
